factor,return,group,ic_mean,icir_annual,ic_hit_ratio,ic_monotonicity,long_short_annual,long_short_sharpe,long_excess_annual,long_excess_ir
tvr_deplus_std_20_ne,20D,total,-0.07678210068168835,-3.659211439694127,0.8666666666666667,0.9878787878787878,0.1810764225893941,2.034209753148484,0.07109659428122272,1.4516376604954935
plus_detvr_mean_20_ne,20D,total,-0.004559903343161196,-0.17604562898837903,0.49166666666666664,0.6363636363636362,0.09838496102319713,0.6500564403239485,0.004888077374167718,0.06155608088837575
plus_detvr_std_20_ne,20D,total,-0.08828014152221988,-3.4926652793772868,0.8416666666666667,0.8787878787878788,0.21340386474248146,1.807698085380257,0.043391221682058424,0.9728084933530187
tvr_ne_deplus_mean_20_ne,20D,total,-0.09077336590246281,-3.274348860490372,0.7916666666666666,0.9878787878787878,0.2219495580577459,1.635346738692063,0.05615379410244522,1.3230946062151254
tvr_ne_deplus_std_20_ne,20D,total,-0.06957339893634878,-3.4074241077185583,0.825,0.9878787878787878,0.1631166377233476,1.8645323627183645,0.06003844763846676,1.2234272896299216
plus_ne_detvr_mean_20_ne,20D,total,-0.002644575102034613,-0.10429977244011733,0.48333333333333334,0.4666666666666666,0.07960564196818769,0.5076527952886518,-0.0036650332990190103,-0.04753756043646812
plus_ne_detvr_std_20_ne,20D,total,-0.08691772977190378,-3.3960732513627128,0.8,0.9030303030303028,0.20744666687647423,1.7039927206790646,0.04593513883597748,1.0581416716192278
sm_imba_norm_ne,20D,total,-0.0097295942155779,-0.573128573346292,0.5916666666666667,0.9636363636363635,0.05150931650083092,0.4630666320588963,0.01845571749982152,0.3575830203161621
sm_imba_deret_ne,20D,total,-0.027976210331393137,-1.9949346190042039,0.7083333333333334,0.9515151515151514,0.10564163416114848,1.4056122162893634,0.03212780571596294,0.6224382086684259
ret_de_sm_imba_ne,20D,total,-0.060244923753146974,-2.4636377982233153,0.775,0.8787878787878788,0.2066236937030795,1.542641258276478,0.027029715462260986,0.44714736196752003
elg_imba_norm_ne,20D,total,-0.026273877415923765,-2.0211282008537768,0.7166666666666667,0.9151515151515152,0.07779151178576732,1.104628692808633,0.038004169912388634,0.9189431732286637
elg_imba_deret_ne,20D,total,-0.012251495468006067,-1.273971699439678,0.6,0.6969696969696969,0.030867841751273526,0.27576401616545937,0.02524706845574003,0.6790051222752028
ret_de_elg_imba_ne,20D,total,-0.04294871843247742,-1.7918913173404662,0.7333333333333333,0.7454545454545454,0.15742239146671272,1.0872230685927446,0.014345433449892624,0.21346879001566046
